# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  167       6.598423113590e-10       1.292266427209e-13      -5.848910533312e-12       0.000000000000e+00       2.454192091197e-12       4.666769655733e-13      -2.872129327336e-15 
  168       6.636533459438e-10       1.278090384769e-13      -5.794925576824e-12       0.000000000000e+00       2.411830223551e-12       4.603863975952e-13      -2.809635113575e-15 
  169       6.674164133098e-10       1.263689440049e-13      -5.737252480635e-12       0.000000000000e+00       2.370377472546e-12       4.542128590055e-13      -2.747880327101e-15 
  170       6.711300078631e-10       1.249095611332e-13      -5.675882918593e-12       0.000000000000e+00       2.329769708865e-12       4.481524476828e-13      -2.686959331672e-15 
  171       6.747926896216e-10       1.234341270100e-13      -5.610810151201e-12       0.000000000000e+00       2.289950506632e-12       4.422015147408e-13      -2.626948949701e-15 
  172       6.784033893356e-10       1.219456184892e-13      -5.542026905412e-12       0.000000000000e+00       2.250911477970e-12       4.363590617223e-13      -2.567848503404e-15 
  173       6.819611279695e-10       1.204470262078e-13      -5.469527394726e-12       0.000000000000e+00       2.212655138362e-12       4.306245252220e-13      -2.509634769339e-15 
  174       6.854649201035e-10       1.189414497508e-13      -5.393308039024e-12       0.000000000000e+00       2.175182101258e-12       4.249970100917e-13      -2.452280844306e-15 
  175       6.889137738374e-10       1.174320989429e-13      -5.313367502157e-12       0.000000000000e+00       2.138491038047e-12       4.194752827019e-13      -2.395756075856e-15 
  176       6.923066906938e-10       1.159222951405e-13      -5.229706729547e-12       0.000000000000e+00       2.102578638027e-12       4.140577642050e-13      -2.340025992806e-15 
  177       6.956426655208e-10       1.144154725232e-13      -5.142328985770e-12       0.000000000000e+00       2.067439568368e-12       4.087425237972e-13      -2.285052235747e-15 
  178       6.989206863962e-10       1.129151793855e-13      -5.051239892154e-12       0.000000000000e+00       2.033066434085e-12       4.035272719813e-13      -2.230792487551e-15 
  179       7.021397345301e-10       1.114250794290e-13      -4.956447464372e-12       0.000000000000e+00       1.999449738001e-12       3.984093538294e-13      -2.177200403889e-15 
  180       7.052987841685e-10       1.099489530535e-13      -4.857962150030e-12       0.000000000000e+00       1.966577840724e-12       3.933857422447e-13      -2.124225543734e-15 
  181       7.083968024962e-10       1.084906986492e-13      -4.755796866265e-12       0.000000000000e+00       1.934436920604e-12       3.884530312245e-13      -2.071813299878e-15 
  182       7.114327495409e-10       1.070543338881e-13      -4.649967037334e-12       0.000000000000e+00       1.903010933710e-12       3.836074291227e-13      -2.019904829435e-15 
  183       7.144055780754e-10       1.056439970162e-13      -4.540490632207e-12       0.000000000000e+00       1.872281573796e-12       3.788447519120e-13      -1.968436984359e-15 
  184       7.173142335220e-10       1.042639481448e-13      -4.427388202162e-12       0.000000000000e+00       1.842228232265e-12       3.741604164466e-13      -1.917342241949e-15 
  185       7.201576538548e-10       1.029185705425e-13      -4.310682918373e-12       0.000000000000e+00       1.812827958144e-12       3.695494337243e-13      -1.866548635363e-15 
  186       7.229347695037e-10       1.016123719267e-13      -4.190400609509e-12       0.000000000000e+00       1.784055418046e-12       3.650064021497e-13      -1.815979684124e-15 
  187       7.256445032572e-10       1.003499857557e-13      -4.066569799318e-12       0.000000000000e+00       1.755882856144e-12       3.605255007958e-13      -1.765554324637e-15 
  188       7.282857701662e-10       9.913617252025e-14      -3.939221744230e-12       0.000000000000e+00       1.728280054133e-12       3.561004826673e-13      -1.715186840692e-15 
  189       7.308574774466e-10       9.797582103509e-14      -3.808390470938e-12       0.000000000000e+00       1.701214291203e-12       3.517246679625e-13      -1.664786793982e-15 
  190       7.333585243833e-10       9.687394973103e-14      -3.674112814002e-12       0.000000000000e+00       1.674650304007e-12       3.473909373359e-13      -1.614258954606e-15 
  191       7.357878763445e-10       9.583550118807e-14      -3.536426278424e-12       0.000000000000e+00       1.648557257535e-12       3.430932932531e-13      -1.563525627684e-15 
  192       7.381447932279e-10       9.486470583179e-14      -3.395362370018e-12       0.000000000000e+00       1.622930325123e-12       3.388316888886e-13      -1.512595648277e-15 
  193       7.404286180031e-10       9.396567288578e-14      -3.250952835979e-12       0.000000000000e+00       1.597770653785e-12       3.346075492975e-13      -1.461500439778e-15 
  194       7.426387042859e-10       9.314259344910e-14      -3.103231825169e-12       0.000000000000e+00       1.573078481890e-12       3.304222343005e-13      -1.410272086966e-15 
  195       7.447744164842e-10       9.239974111149e-14      -2.952235918595e-12       0.000000000000e+00       1.548853122078e-12       3.262770368774e-13      -1.358943339811e-15 
  196       7.468351299437e-10       9.174147256845e-14      -2.798004159881e-12       0.000000000000e+00       1.525092944161e-12       3.221731815605e-13      -1.307547617263e-15 
  197       7.488202310935e-10       9.117222823654e-14      -2.640578085749e-12       0.000000000000e+00       1.501795358038e-12       3.181118228288e-13      -1.256119011050e-15 
  198       7.507291175924e-10       9.069653286844e-14      -2.480001756490e-12       0.000000000000e+00       1.478956796605e-12       3.140940435011e-13      -1.204692289476e-15 
  199       7.525611984743e-10       9.031899616821e-14      -2.316321786440e-12       0.000000000000e+00       1.456572698661e-12       3.101208531301e-13      -1.153302901217e-15 
  200       7.543158942939e-10       9.004431340642e-14      -2.149587374455e-12       0.000000000000e+00       1.434637491821e-12       3.061931863959e-13      -1.101986979114e-15 
  201       7.559926372729e-10       8.987726603536e-14      -1.979850334390e-12       0.000000000000e+00       1.413144575425e-12       3.023119014995e-13      -1.050781343972e-15 
  202       7.575908714455e-10       8.982272230418e-14      -1.807165125569e-12       0.000000000000e+00       1.392086303447e-12       2.984777785570e-13      -9.997235083545e-16 
  203       7.591100528045e-10       8.988563787409e-14      -1.631588883266e-12       0.000000000000e+00       1.371453967405e-12       2.946915179926e-13      -9.488516803810e-16 
  204       7.605496494466e-10       9.007105643355e-14      -1.453181449174e-12       0.000000000000e+00       1.351237779269e-12       2.909537389327e-13      -8.982047675219e-16 
  205       7.619091417186e-10       9.038411031340e-14      -1.272005401887e-12       0.000000000000e+00       1.331426854374e-12       2.872649775995e-13      -8.478223803952e-16 
  206       7.631880223631e-10       9.083002110209e-14      -1.088126087370e-12       0.000000000000e+00       1.312009194327e-12       2.836256857045e-13      -7.977448365625e-16 
  207       7.643857966643e-10       9.141410026082e-14      -9.016116494379e-13       0.000000000000e+00       1.292971669920e-12       2.800362288426e-13      -7.480131643248e-16 
  208       7.655019825938e-10       9.214174973871e-14      -7.125330602290e-13       0.000000000000e+00       1.274300004033e-12       2.764968848850e-13      -6.986691065192e-16 
  209       7.665361109562e-10       9.301846258804e-14      -5.209641506811e-13       0.000000000000e+00       1.255978754552e-12       2.730078423737e-13      -6.497551243143e-16 
  210       7.674877255353e-10       9.404982357933e-14      -3.269816410068e-13       0.000000000000e+00       1.237991297272e-12       2.695691989147e-13      -6.013144010070e-16 
  211       7.683563832395e-10       9.524150981660e-14      -1.306651711688e-13       0.000000000000e+00       1.220319808811e-12       2.661809595717e-13      -5.533908458179e-16 
  212       7.691416542480e-10       9.659929135251e-14       6.790266864465e-14       0.000000000000e+00       1.202945249518e-12       2.628430352600e-13      -5.060290976880e-16 
  213       7.698431611341e-10       9.812870338635e-14       2.686405510855e-13       0.000000000000e+00       1.185851079925e-12       2.595552926631e-13      -4.592665950311e-16 
  214       7.704606988733e-10       9.983403695787e-14       4.714814305576e-13       0.000000000000e+00       1.169034724752e-12       2.563177110665e-13      -4.131091814157e-16 
  215       7.709941232251e-10       1.017192812527e-13       6.763603449815e-13       0.000000000000e+00       1.152496850390e-12       2.531302330155e-13      -3.675538591188e-16 
  216       7.714433127300e-10       1.037884456459e-13       8.832102320818e-13       0.000000000000e+00       1.136237693728e-12       2.499927122825e-13      -3.225965581261e-16 
  217       7.718081689584e-10       1.060455594524e-13       1.091961910084e-12       0.000000000000e+00       1.120257054883e-12       2.469049123959e-13      -2.782321190413e-16 
  218       7.720886167585e-10       1.084946716779e-13       1.302544058409e-12       0.000000000000e+00       1.104554289943e-12       2.438665051698e-13      -2.344542759943e-16 
  219       7.722846045049e-10       1.111398507691e-13       1.514883198372e-12       0.000000000000e+00       1.089128303703e-12       2.408770692329e-13      -1.912556395504e-16 
  220       7.723961043472e-10       1.139851843645e-13       1.728903673878e-12       0.000000000000e+00       1.073977542407e-12       2.379360885583e-13      -1.486276796190e-16 
  221       7.724231124583e-10       1.170347790448e-13       1.944527632114e-12       0.000000000000e+00       1.059099986484e-12       2.350429509922e-13      -1.065607083624e-16 
  222       7.723656492825e-10       1.202927600838e-13       2.161675004252e-12       0.000000000000e+00       1.044493143289e-12       2.321969467839e-13      -6.504386310420e-17 
  223       7.722237597843e-10       1.237632711984e-13       2.380263486141e-12       0.000000000000e+00       1.030154039838e-12       2.293972671145e-13      -2.406508923886e-17 
  224       7.719975136969e-10       1.274504743000e-13       2.600208519004e-12       0.000000000000e+00       1.016079215550e-12       2.266430026266e-13       1.638887686014e-17 
  225       7.716870057702e-10       1.313585492443e-13       2.821423270133e-12       0.000000000000e+00       1.002264714986e-12       2.239331419534e-13       5.633252493127e-17 
  226       7.712923560194e-10       1.354916935823e-13       3.043818613589e-12       0.000000000000e+00       9.887060805832e-13       2.212665702481e-13       9.578158791617e-17 
  227       7.708137099735e-10       1.398541223107e-13       3.267303110894e-12       0.000000000000e+00       9.753983453997e-13       2.186420677133e-13       1.347530590509e-16 
  228       7.702512389236e-10       1.444500676228e-13       3.491782991730e-12       0.000000000000e+00       9.623360258486e-13       2.160583081301e-13       1.732652089570e-16 
  229       7.696051401715e-10       1.492837786586e-13       3.717162134633e-12       0.000000000000e+00       9.495131144389e-13       2.135138573876e-13       2.113376027329e-16 
  230       7.688756372777e-10       1.543595212558e-13       3.943342047693e-12       0.000000000000e+00       9.369230725133e-13       2.110071720120e-13       2.489911170452e-16 
  231       7.680629803103e-10       1.596815776999e-13       4.170221849246e-12       0.000000000000e+00       9.245588229873e-13       2.085365976962e-13       2.862479572194e-16 
  232       7.671674460932e-10       1.652542464756e-13       4.397698248572e-12       0.000000000000e+00       9.124127430878e-13       2.061003678289e-13       3.231316743316e-16 
  233       7.661893384542e-10       1.710818420163e-13       4.625665526592e-12       0.000000000000e+00       9.004766570915e-13       2.036966020239e-13       3.596671822996e-16 
  234       7.651289884741e-10       1.771686944556e-13       4.854015516563e-12       0.000000000000e+00       8.887418290640e-13       2.013233046496e-13       3.958807749739e-16 
  235       7.639867547344e-10       1.835191493773e-13       5.082637584775e-12       0.000000000000e+00       8.771989555981e-13       1.989783633580e-13       4.318001432291e-16 
  236       7.627630235664e-10       1.901375675665e-13       5.311418611248e-12       0.000000000000e+00       8.658381585528e-13       1.966595476144e-13       4.674543920551e-16 
  237       7.614582092989e-10       1.970283247596e-13       5.540242970424e-12       0.000000000000e+00       8.546489777916e-13       1.943645072264e-13       5.028740576482e-16 
  238       7.600727502239e-10       2.041954187635e-13       5.768999106998e-12       0.000000000000e+00       8.436223842039e-13       1.920912257920e-13       5.380837245983e-16 
  239       7.586070957069e-10       2.116412649162e-13       5.997599745356e-12       0.000000000000e+00       8.327569691075e-13       1.898394145675e-13       5.730793457958e-16 
  240       7.570617187775e-10       2.193678271669e-13       6.225962867054e-12       0.000000000000e+00       8.220531157389e-13       1.876092001929e-13       6.078495816324e-16 
  241       7.554371205801e-10       2.273770030730e-13       6.454005220448e-12       0.000000000000e+00       8.115110097125e-13       1.854006768595e-13       6.423830777982e-16 
  242       7.537338306136e-10       2.356706227223e-13       6.681642315299e-12       0.000000000000e+00       8.011306360219e-13       1.832139057992e-13       6.766684667616e-16 
  243       7.519524069705e-10       2.442504476551e-13       6.908788417389e-12       0.000000000000e+00       7.909117760400e-13       1.810489147738e-13       7.106943692492e-16 
  244       7.500934365767e-10       2.531181697866e-13       7.135356543123e-12       0.000000000000e+00       7.808540045205e-13       1.789056975632e-13       7.444493957267e-16 
  245       7.481575354303e-10       2.622754103291e-13       7.361258454146e-12       0.000000000000e+00       7.709566865977e-13       1.767842134554e-13       7.779221478782e-16 
  246       7.461453488414e-10       2.717237187144e-13       7.586404651947e-12       0.000000000000e+00       7.612189747880e-13       1.746843867346e-13       8.111012200868e-16 
  247       7.440575516714e-10       2.814645715159e-13       7.810704372472e-12       0.000000000000e+00       7.516398059902e-13       1.726061061711e-13       8.439752009147e-16 
  248       7.418948485722e-10       2.914993713710e-13       8.034065580730e-12       0.000000000000e+00       7.422178984864e-13       1.705492245096e-13       8.765326745832e-16 
  249       7.396579742259e-10       3.018294459033e-13       8.256394965406e-12       0.000000000000e+00       7.329517489425e-13       1.685135579586e-13       9.087622224531e-16 
