# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1539       1.059022338770e-10       1.390373749822e-12      -4.120267323252e-13       0.000000000000e+00       1.616024868484e-15       3.521935060479e-16       4.668438086602e-18 
 1540       1.054901981038e-10       1.397952839509e-12      -3.267324701497e-13       0.000000000000e+00       1.611997985773e-15       3.503208355664e-16       5.265720678748e-18 
 1541       1.050732950504e-10       1.405903422955e-12      -2.425564706424e-13       0.000000000000e+00       1.607983454415e-15       3.484834145811e-16       5.862420694192e-18 
 1542       1.046516341791e-10       1.414219492527e-12      -1.595161250956e-13       0.000000000000e+00       1.603981236724e-15       3.466791118786e-16       6.458274490269e-18 
 1543       1.042253255809e-10       1.422895003960e-12      -7.762889584048e-14       0.000000000000e+00       1.599991294487e-15       3.449057845981e-16       7.053017080913e-18 
 1544       1.037944799764e-10       1.431923876306e-12       3.087683648536e-15       0.000000000000e+00       1.596013588971e-15       3.431612782123e-16       7.646382134501e-18 
 1545       1.033592087168e-10       1.441299991860e-12       8.261600864981e-14       0.000000000000e+00       1.592048080915e-15       3.414434265074e-16       8.238101971690e-18 
 1546       1.029196237851e-10       1.451017196106e-12       1.609384030903e-13       0.000000000000e+00       1.588094730536e-15       3.397500515649e-16       8.827907563256e-18 
 1547       1.024758377970e-10       1.461069297651e-12       2.380371194413e-13       0.000000000000e+00       1.584153497520e-15       3.380789637418e-16       9.415528527943e-18 
 1548       1.020279640020e-10       1.471450068166e-12       3.138943386148e-13       0.000000000000e+00       1.580224341027e-15       3.364279616513e-16       1.000069313030e-17 
 1549       1.015761162845e-10       1.482153242318e-12       3.884921698585e-13       0.000000000000e+00       1.576307219687e-15       3.347948321442e-16       1.058312827850e-17 
 1550       1.011204091649e-10       1.493172517715e-12       4.618126506525e-13       0.000000000000e+00       1.572402091602e-15       3.331773502889e-16       1.116255952224e-17 
 1551       1.006609578003e-10       1.504501554836e-12       5.338377466049e-13       0.000000000000e+00       1.568508914339e-15       3.315732793530e-16       1.173871105050e-17 
 1552       1.001978779860e-10       1.516133976976e-12       6.045493513474e-13       0.000000000000e+00       1.564627644936e-15       3.299803707834e-16       1.231130568946e-17 
 1553       9.973128615628e-11       1.528063370179e-12       6.739292864315e-13       0.000000000000e+00       1.560758239896e-15       3.283963641874e-16       1.288006490030e-17 
 1554       9.926129938550e-11       1.540283283177e-12       7.419593012244e-13       0.000000000000e+00       1.556900655188e-15       3.268189873137e-16       1.344470877702e-17 
 1555       9.878803538918e-11       1.552787227331e-12       8.086210728046e-13       0.000000000000e+00       1.553054846245e-15       3.252459560328e-16       1.400495604435e-17 
 1556       9.831161252503e-11       1.565568676560e-12       8.738962058579e-13       0.000000000000e+00       1.549220767964e-15       3.236749743180e-16       1.456052405552e-17 
 1557       9.783214979398e-11       1.578621067290e-12       9.377662325734e-13       0.000000000000e+00       1.545398374703e-15       3.221037342260e-16       1.511112879015e-17 
 1558       9.734976684125e-11       1.591937798384e-12       1.000212612539e-12       0.000000000000e+00       1.541587620284e-15       3.205299158783e-16       1.565648485206e-17 
 1559       9.686458395739e-11       1.605512231082e-12       1.061216732638e-12       0.000000000000e+00       1.537788457987e-15       3.189511874409e-16       1.619630546712e-17 
 1560       9.637672207932e-11       1.619337688939e-12       1.120759906944e-12       0.000000000000e+00       1.534000840551e-15       3.173652051064e-16       1.673030248111e-17 
 1561       9.588630279139e-11       1.633407457761e-12       1.178823376618e-12       0.000000000000e+00       1.530224720174e-15       3.157696130736e-16       1.725818635751e-17 
 1562       9.539344832643e-11       1.647714785548e-12       1.235388309803e-12       0.000000000000e+00       1.526460048511e-15       3.141620435291e-16       1.777966617541e-17 
 1563       9.489828156675e-11       1.662252882423e-12       1.290435801520e-12       0.000000000000e+00       1.522706776673e-15       3.125401166277e-16       1.829444962729e-17 
 1564       9.440092604528e-11       1.677014920580e-12       1.343946873564e-12       0.000000000000e+00       1.518964855224e-15       3.109014404735e-16       1.880224301691e-17 
 1565       9.390150594651e-11       1.691994034212e-12       1.395902474403e-12       0.000000000000e+00       1.515234234185e-15       3.092436111002e-16       1.930275125710e-17 
 1566       9.340014610764e-11       1.707183319455e-12       1.446283479067e-12       0.000000000000e+00       1.511514863028e-15       3.075642124524e-16       1.979567786764e-17 
 1567       9.289697201953e-11       1.722575834326e-12       1.495070689052e-12       0.000000000000e+00       1.507806690675e-15       3.058608163662e-16       2.028072497308e-17 
 1568       9.239210982783e-11       1.738164598655e-12       1.542244832208e-12       0.000000000000e+00       1.504109665502e-15       3.041309825498e-16       2.075759330062e-17 
 1569       9.188568633397e-11       1.753942594029e-12       1.587786562640e-12       0.000000000000e+00       1.500423735332e-15       3.023722585646e-16       2.122598217787e-17 
 1570       9.137782899624e-11       1.769902763727e-12       1.631676460604e-12       0.000000000000e+00       1.496748847438e-15       3.005821798060e-16       2.168558953078e-17 
 1571       9.086866190778e-11       1.786037997072e-12       1.673899077860e-12       0.000000000000e+00       1.493084952898e-15       2.987587523322e-16       2.213618677242e-17 
 1572       9.035829368745e-11       1.802341082455e-12       1.714455115152e-12       0.000000000000e+00       1.489432019719e-15       2.969019063092e-16       2.257784423664e-17 
 1573       8.984682947828e-11       1.818804753749e-12       1.753349357912e-12       0.000000000000e+00       1.485790019833e-15       2.950120560613e-16       2.301070783923e-17 
 1574       8.933437496117e-11       1.835421705797e-12       1.790586641185e-12       0.000000000000e+00       1.482158924749e-15       2.930896184558e-16       2.343492437899e-17 
 1575       8.882103635570e-11       1.852184594340e-12       1.826171849722e-12       0.000000000000e+00       1.478538705557e-15       2.911350129070e-16       2.385064153913e-17 
 1576       8.830692042099e-11       1.869086035963e-12       1.860109918069e-12       0.000000000000e+00       1.474929332917e-15       2.891486613803e-16       2.425800788879e-17 
 1577       8.779213445657e-11       1.886118608025e-12       1.892405830664e-12       0.000000000000e+00       1.471330777069e-15       2.871309883968e-16       2.465717288451e-17 
 1578       8.727678630323e-11       1.903274848600e-12       1.923064621926e-12       0.000000000000e+00       1.467743007826e-15       2.850824210371e-16       2.504828687171e-17 
 1579       8.676098434386e-11       1.920547256415e-12       1.952091376348e-12       0.000000000000e+00       1.464165994572e-15       2.830033889460e-16       2.543150108618e-17 
 1580       8.624483750430e-11       1.937928290781e-12       1.979491228591e-12       0.000000000000e+00       1.460599706266e-15       2.808943243365e-16       2.580696765554e-17 
 1581       8.572845525420e-11       1.955410371537e-12       2.005269363575e-12       0.000000000000e+00       1.457044111438e-15       2.787556619941e-16       2.617483960073e-17 
 1582       8.521194760787e-11       1.972985878983e-12       2.029431016571e-12       0.000000000000e+00       1.453499178190e-15       2.765878392812e-16       2.653527083751e-17 
 1583       8.469542512514e-11       1.990647153817e-12       2.051981473297e-12       0.000000000000e+00       1.449964874192e-15       2.743912961411e-16       2.688841617788e-17 
 1584       8.417899891218e-11       2.008386497075e-12       2.072926070004e-12       0.000000000000e+00       1.446441166684e-15       2.721664751023e-16       2.723443133163e-17 
 1585       8.366278062241e-11       2.026196170064e-12       2.092270193577e-12       0.000000000000e+00       1.442928022475e-15       2.699138212830e-16       2.757347290779e-17 
 1586       8.314688245729e-11       2.044068394301e-12       2.110019281617e-12       0.000000000000e+00       1.439425407939e-15       2.676337823953e-16       2.790569841610e-17 
 1587       8.263141716720e-11       2.061995351451e-12       2.126178822544e-12       0.000000000000e+00       1.435933289020e-15       2.653268087490e-16       2.823126626848e-17 
 1588       8.211649805231e-11       2.079969183262e-12       2.140754355682e-12       0.000000000000e+00       1.432451631225e-15       2.629933532564e-16       2.855033578057e-17 
 1589       8.160223896339e-11       2.097981991503e-12       2.153751471355e-12       0.000000000000e+00       1.428980399628e-15       2.606338714365e-16       2.886306717314e-17 
 1590       8.108875430270e-11       2.116025837901e-12       2.165175810977e-12       0.000000000000e+00       1.425519558864e-15       2.582488214188e-16       2.916962157360e-17 
 1591       8.057615902482e-11       2.134092744078e-12       2.175033067147e-12       0.000000000000e+00       1.422069073134e-15       2.558386639482e-16       2.947016101749e-17 
 1592       8.006456863751e-11       2.152174691488e-12       2.183328983742e-12       0.000000000000e+00       1.418628906201e-15       2.534038623886e-16       2.976484844993e-17 
 1593       7.955409920254e-11       2.170263621353e-12       2.190069356005e-12       0.000000000000e+00       1.415199021387e-15       2.509448827277e-16       3.005384772712e-17 
 1594       7.904486733661e-11       2.188351434601e-12       2.195260030640e-12       0.000000000000e+00       1.411779381578e-15       2.484621935809e-16       3.033732361784e-17 
 1595       7.853699021210e-11       2.206429991803e-12       2.198906905908e-12       0.000000000000e+00       1.408369949216e-15       2.459562661959e-16       3.061544180489e-17 
 1596       7.803058555800e-11       2.224491113111e-12       2.201015931712e-12       0.000000000000e+00       1.404970686306e-15       2.434275744564e-16       3.088836888657e-17 
 1597       7.752577166074e-11       2.242526578191e-12       2.201593109697e-12       0.000000000000e+00       1.401581554407e-15       2.408765948870e-16       3.115627237821e-17 
 1598       7.702266736503e-11       2.260528126166e-12       2.200644493338e-12       0.000000000000e+00       1.398202514637e-15       2.383038066570e-16       3.141932071359e-17 
 1599       7.652139207473e-11       2.278487455547e-12       2.198176188031e-12       0.000000000000e+00       1.394833527672e-15       2.357096915848e-16       3.167768324646e-17 
 1600       7.602206575369e-11       2.296396224175e-12       2.194194351192e-12       0.000000000000e+00       1.391474553741e-15       2.330947341423e-16       3.193153025200e-17 
 1601       7.552480892658e-11       2.314246049155e-12       2.188705192341e-12       0.000000000000e+00       1.388125552627e-15       2.304594214589e-16       3.218103292830e-17 
 1602       7.502974267981e-11       2.332028506792e-12       2.181714973203e-12       0.000000000000e+00       1.384786483670e-15       2.278042433258e-16       3.242636339785e-17 
 1603       7.453698866230e-11       2.349735132532e-12       2.173230007792e-12       0.000000000000e+00       1.381457305760e-15       2.251296922004e-16       3.266769470903e-17 
 1604       7.404666908639e-11       2.367357420896e-12       2.163256662512e-12       0.000000000000e+00       1.378137977339e-15       2.224362632106e-16       3.290520083755e-17 
 1605       7.355890672867e-11       2.384886825418e-12       2.151801356242e-12       0.000000000000e+00       1.374828456403e-15       2.197244541588e-16       3.313905668797e-17 
 1606       7.307382493083e-11       2.402314758581e-12       2.138870560432e-12       0.000000000000e+00       1.371528700495e-15       2.169947655262e-16       3.336943809515e-17 
 1607       7.259154760050e-11       2.419632591755e-12       2.124470799196e-12       0.000000000000e+00       1.368238666710e-15       2.142477004774e-16       3.359652182577e-17 
 1608       7.211219921214e-11       2.436831655134e-12       2.108608649402e-12       0.000000000000e+00       1.364958311689e-15       2.114837648642e-16       3.382048557975e-17 
